"deal_id","url","indexable","title_tag","primary_query","secondary_queries","value_score","merchant_path","comparison_path","collection_paths"
"ebay-item-255788146936-555925536746","https://dealdesk.fyi/deals/ebay-item-255788146936-555925536746/","false","Samsung Galaxy S22+ 128GB S906U Unlocked -… deal: $198.99 | DealDesk","Samsung Galaxy S22+ 128GB S906U Unlocked - Excellent deal","Samsung Galaxy S22+ 128GB S906U Unlocked - Excellent price | Samsung Galaxy S22+ 128GB S906U Unlocked - Excellent discount | eBay Samsung Galaxy S22+ 128GB S906U Unlocked - Excellent","100","/merchant/ebay/","/compare/samsung-galaxy-s22/","/collections/refurbished-electronics/ | /collections/unlocked-smartphones/ | /collections/samsung-galaxy/"
"ebay-item-376847356927","https://dealdesk.fyi/deals/ebay-item-376847356927/","false","2020 Apple MacBook Pro 13"" i7… deal: $394.66 | DealDesk","2020 Apple MacBook Pro 13"" i7 2.3GHz/32GB/512GB - (Space Gray) A2251 w/Warranty deal","2020 Apple MacBook Pro 13"" i7 2.3GHz/32GB/512GB - (Space Gray) A2251 w/Warranty price | 2020 Apple MacBook Pro 13"" i7 2.3GHz/32GB/512GB - (Space Gray) A2251 w/Warranty discount | eBay 2020 Apple MacBook Pro 13"" i7 2.3GHz/32GB/512GB - (Space Gray) A2251 w/Warranty","96","/merchant/ebay/","/compare/apple-macbook-pro-13/","/collections/refurbished-electronics/ | /collections/refurbished-laptops/"
"ebay-item-127913124849","https://dealdesk.fyi/deals/ebay-item-127913124849/","false","Samsung Galaxy S22 128GB Phantom Black… deal: $156.77 | DealDesk","Samsung Galaxy S22 128GB Phantom Black Unlocked Very Good deal","Samsung Galaxy S22 128GB Phantom Black Unlocked Very Good price | Samsung Galaxy S22 128GB Phantom Black Unlocked Very Good discount | eBay Samsung Galaxy S22 128GB Phantom Black Unlocked Very Good","96","/merchant/ebay/","/compare/samsung-galaxy-s22/","/collections/refurbished-electronics/ | /collections/unlocked-smartphones/ | /collections/samsung-galaxy/"
"ebay-item-255352036778","https://dealdesk.fyi/deals/ebay-item-255352036778/","true","Acer ENDURO N7 - 14"" Laptop Intel Core… deal: $664.99 | DealDesk","Acer ENDURO N7 - 14"" Laptop Intel Core i5-8250U 1.6GHz 8GB RAM 256GB SSD W10P deal","Acer ENDURO N7 - 14"" Laptop Intel Core i5-8250U 1.6GHz 8GB RAM 256GB SSD W10P price | Acer ENDURO N7 - 14"" Laptop Intel Core i5-8250U 1.6GHz 8GB RAM 256GB SSD W10P discount | eBay Acer ENDURO N7 - 14"" Laptop Intel Core i5-8250U 1.6GHz 8GB RAM 256GB SSD W10P","90","/merchant/ebay/","","/collections/refurbished-electronics/ | /collections/refurbished-laptops/"
"ebay-item-127239280933","https://dealdesk.fyi/deals/ebay-item-127239280933/","false","Samsung Galaxy S22 Purple 128GB Good -… deal: $165.86 | DealDesk","Samsung Galaxy S22 Purple 128GB Good - Refurbished - Unlocked deal","Samsung Galaxy S22 Purple 128GB Good - Refurbished - Unlocked price | Samsung Galaxy S22 Purple 128GB Good - Refurbished - Unlocked discount | eBay Samsung Galaxy S22 Purple 128GB Good - Refurbished - Unlocked","100","/merchant/ebay/","/compare/samsung-galaxy-s22/","/collections/refurbished-electronics/ | /collections/unlocked-smartphones/ | /collections/samsung-galaxy/"
"ebay-item-327304003456","https://dealdesk.fyi/deals/ebay-item-327304003456/","false","Lenovo ThinkPad X1 Nano Gen 1 13"" 2K… deal: $349.00 | DealDesk","Lenovo ThinkPad X1 Nano Gen 1 13"" 2K i5-1130G7 8GB 256GB FPR IR win10P 1Yr deal","Lenovo ThinkPad X1 Nano Gen 1 13"" 2K i5-1130G7 8GB 256GB FPR IR win10P 1Yr price | Lenovo ThinkPad X1 Nano Gen 1 13"" 2K i5-1130G7 8GB 256GB FPR IR win10P 1Yr discount | eBay Lenovo ThinkPad X1 Nano Gen 1 13"" 2K i5-1130G7 8GB 256GB FPR IR win10P 1Yr","86","/merchant/ebay/","","/collections/refurbished-electronics/ | /collections/refurbished-laptops/ | /collections/lenovo-thinkpad/"
"ebay-item-127257209493","https://dealdesk.fyi/deals/ebay-item-127257209493/","true","Samsung Galaxy S22 Purple 128GB Very Good -… deal: $174.88 | DealDesk","Samsung Galaxy S22 Purple 128GB Very Good - Refurbished - Unlocked deal","Samsung Galaxy S22 Purple 128GB Very Good - Refurbished - Unlocked price | Samsung Galaxy S22 Purple 128GB Very Good - Refurbished - Unlocked discount | eBay Samsung Galaxy S22 Purple 128GB Very Good - Refurbished - Unlocked","100","/merchant/ebay/","/compare/samsung-galaxy-s22/","/collections/refurbished-electronics/ | /collections/unlocked-smartphones/ | /collections/samsung-galaxy/"
"ebay-item-256459409583-556607550211","https://dealdesk.fyi/deals/ebay-item-256459409583-556607550211/","false","Samsung Galaxy S22 Ultra 256GB S908U… deal: $304.99 | DealDesk","Samsung Galaxy S22 Ultra 256GB S908U Unlocked - Good deal","Samsung Galaxy S22 Ultra 256GB S908U Unlocked - Good price | Samsung Galaxy S22 Ultra 256GB S908U Unlocked - Good discount | eBay Samsung Galaxy S22 Ultra 256GB S908U Unlocked - Good","100","/merchant/ebay/","/compare/samsung-galaxy-s22-ultra/","/collections/refurbished-electronics/ | /collections/unlocked-smartphones/ | /collections/samsung-galaxy/"
"ebay-item-366318093435","https://dealdesk.fyi/deals/ebay-item-366318093435/","false","Lenovo ThinkPad 14"" 16GB 512GB, Black deal: $300.00 | DealDesk","Lenovo ThinkPad 14"" 16GB 512GB, Black deal","Lenovo ThinkPad 14"" 16GB 512GB, Black price | Lenovo ThinkPad 14"" 16GB 512GB, Black discount | eBay Lenovo ThinkPad 14"" 16GB 512GB, Black","86","/merchant/ebay/","","/collections/refurbished-electronics/ | /collections/refurbished-laptops/ | /collections/lenovo-thinkpad/"
"ebay-item-127709044208-428869292267","https://dealdesk.fyi/deals/ebay-item-127709044208-428869292267/","false","iPhone 12 64GB Unlocked Excellent All Colors deal: $182.78 | DealDesk","iPhone 12 64GB Unlocked Excellent All Colors deal","iPhone 12 64GB Unlocked Excellent All Colors price | iPhone 12 64GB Unlocked Excellent All Colors discount | eBay iPhone 12 64GB Unlocked Excellent All Colors","86","/merchant/ebay/","","/collections/refurbished-electronics/ | /collections/unlocked-smartphones/"
"ebay-item-265677881274","https://dealdesk.fyi/deals/ebay-item-265677881274/","false","Acer X28 28"" Gaming Monitor 4K UHD… deal: $241.85 | DealDesk","Acer X28 28"" Gaming Monitor 4K UHD 3840x2160 IPS 1ms 400Nit VESA Refurbished deal","Acer X28 28"" Gaming Monitor 4K UHD 3840x2160 IPS 1ms 400Nit VESA Refurbished price | Acer X28 28"" Gaming Monitor 4K UHD 3840x2160 IPS 1ms 400Nit VESA Refurbished discount | eBay Acer X28 28"" Gaming Monitor 4K UHD 3840x2160 IPS 1ms 400Nit VESA Refurbished","90","/merchant/ebay/","","/collections/refurbished-electronics/ | /collections/computer-monitors/"
"ebay-item-255750739980-555687003470","https://dealdesk.fyi/deals/ebay-item-255750739980-555687003470/","false","Samsung Galaxy S22 128GB S901U Unlocked -… deal: $189.99 | DealDesk","Samsung Galaxy S22 128GB S901U Unlocked - Excellent deal","Samsung Galaxy S22 128GB S901U Unlocked - Excellent price | Samsung Galaxy S22 128GB S901U Unlocked - Excellent discount | eBay Samsung Galaxy S22 128GB S901U Unlocked - Excellent","100","/merchant/ebay/","/compare/samsung-galaxy-s22/","/collections/refurbished-electronics/ | /collections/unlocked-smartphones/ | /collections/samsung-galaxy/"
"ebay-item-256497629590-556689084754","https://dealdesk.fyi/deals/ebay-item-256497629590-556689084754/","false","Samsung Galaxy S22 Ultra 512GB S908U… deal: $314.99 | DealDesk","Samsung Galaxy S22 Ultra 512GB S908U Unlocked - Good deal","Samsung Galaxy S22 Ultra 512GB S908U Unlocked - Good price | Samsung Galaxy S22 Ultra 512GB S908U Unlocked - Good discount | eBay Samsung Galaxy S22 Ultra 512GB S908U Unlocked - Good","100","/merchant/ebay/","/compare/samsung-galaxy-s22-ultra/","/collections/refurbished-electronics/ | /collections/unlocked-smartphones/ | /collections/samsung-galaxy/"
"ebay-item-366567534769","https://dealdesk.fyi/deals/ebay-item-366567534769/","false","HP EliteBook x360 1040 G8 14"" 32GB 512GB,… deal: $399.99 | DealDesk","HP EliteBook x360 1040 G8 14"" 32GB 512GB, Silver deal","HP EliteBook x360 1040 G8 14"" 32GB 512GB, Silver price | HP EliteBook x360 1040 G8 14"" 32GB 512GB, Silver discount | eBay HP EliteBook x360 1040 G8 14"" 32GB 512GB, Silver","86","/merchant/ebay/","","/collections/refurbished-electronics/ | /collections/refurbished-laptops/"
"ebay-item-276222120862","https://dealdesk.fyi/deals/ebay-item-276222120862/","false","Acer Vero B7 23.8"" Widescreen Monitor… deal: $64.90 | DealDesk","Acer Vero B7 23.8"" Widescreen Monitor 1920x1080 100Hz 4ms Refurbished deal","Acer Vero B7 23.8"" Widescreen Monitor 1920x1080 100Hz 4ms Refurbished price | Acer Vero B7 23.8"" Widescreen Monitor 1920x1080 100Hz 4ms Refurbished discount | eBay Acer Vero B7 23.8"" Widescreen Monitor 1920x1080 100Hz 4ms Refurbished","86","/merchant/ebay/","","/collections/refurbished-electronics/ | /collections/computer-monitors/"
"ebay-item-256372558330-556609785242","https://dealdesk.fyi/deals/ebay-item-256372558330-556609785242/","false","Samsung Galaxy S23+ 256GB S916U Unlocked -… deal: $257.99 | DealDesk","Samsung Galaxy S23+ 256GB S916U Unlocked - Good deal","Samsung Galaxy S23+ 256GB S916U Unlocked - Good price | Samsung Galaxy S23+ 256GB S916U Unlocked - Good discount | eBay Samsung Galaxy S23+ 256GB S916U Unlocked - Good","100","/merchant/ebay/","/compare/samsung-galaxy-s23/","/collections/refurbished-electronics/ | /collections/unlocked-smartphones/ | /collections/samsung-galaxy/"
"ebay-item-256372465052-556454234750","https://dealdesk.fyi/deals/ebay-item-256372465052-556454234750/","false","Samsung Galaxy S23 128GB S911U Unlocked -… deal: $209.99 | DealDesk","Samsung Galaxy S23 128GB S911U Unlocked - Good deal","Samsung Galaxy S23 128GB S911U Unlocked - Good price | Samsung Galaxy S23 128GB S911U Unlocked - Good discount | eBay Samsung Galaxy S23 128GB S911U Unlocked - Good","100","/merchant/ebay/","/compare/samsung-galaxy-s23/","/collections/refurbished-electronics/ | /collections/unlocked-smartphones/ | /collections/samsung-galaxy/"
"ebay-item-287461162665","https://dealdesk.fyi/deals/ebay-item-287461162665/","false","Lenovo ThinkPad P14s Gen 2 14 FHD Touch… deal: $316.99 | DealDesk","Lenovo ThinkPad P14s Gen 2 14 FHD Touch i5-1145G7 16GB 256GB NVIDIA 4GB W11 Pro deal","Lenovo ThinkPad P14s Gen 2 14 FHD Touch i5-1145G7 16GB 256GB NVIDIA 4GB W11 Pro price | Lenovo ThinkPad P14s Gen 2 14 FHD Touch i5-1145G7 16GB 256GB NVIDIA 4GB W11 Pro discount | eBay Lenovo ThinkPad P14s Gen 2 14 FHD Touch i5-1145G7 16GB 256GB NVIDIA 4GB W11 Pro","90","/merchant/ebay/","","/collections/refurbished-electronics/ | /collections/refurbished-laptops/ | /collections/lenovo-thinkpad/"
"ebay-item-145583802577","https://dealdesk.fyi/deals/ebay-item-145583802577/","false","2020 Apple MacBook Air 13"" i3 1.1GHz 8GB… deal: $237.89 | DealDesk","2020 Apple MacBook Air 13"" i3 1.1GHz 8GB 128GB (Space Gray) A2179 w/Warranty deal","2020 Apple MacBook Air 13"" i3 1.1GHz 8GB 128GB (Space Gray) A2179 w/Warranty price | 2020 Apple MacBook Air 13"" i3 1.1GHz 8GB 128GB (Space Gray) A2179 w/Warranty discount | eBay 2020 Apple MacBook Air 13"" i3 1.1GHz 8GB 128GB (Space Gray) A2179 w/Warranty","100","/merchant/ebay/","/compare/apple-macbook-air-13/","/collections/refurbished-electronics/ | /collections/refurbished-laptops/"
"ebay-item-235915448446","https://dealdesk.fyi/deals/ebay-item-235915448446/","false","Lifelong G70 15.6"" FHD 1080p 60Hz 6ms… deal: $33.99 | DealDesk","Lifelong G70 15.6"" FHD 1080p 60Hz 6ms Portable Monitor w/ USB-C and Mini HDMI deal","Lifelong G70 15.6"" FHD 1080p 60Hz 6ms Portable Monitor w/ USB-C and Mini HDMI price | Lifelong G70 15.6"" FHD 1080p 60Hz 6ms Portable Monitor w/ USB-C and Mini HDMI discount | eBay Lifelong G70 15.6"" FHD 1080p 60Hz 6ms Portable Monitor w/ USB-C and Mini HDMI","86","/merchant/ebay/","","/collections/refurbished-electronics/ | /collections/computer-monitors/"
"ebay-item-127517805514","https://dealdesk.fyi/deals/ebay-item-127517805514/","false","Samsung Galaxy S23 Lavender 128 Good -… deal: $208.98 | DealDesk","Samsung Galaxy S23 Lavender 128 Good - Refurbished - Unlocked deal","Samsung Galaxy S23 Lavender 128 Good - Refurbished - Unlocked price | Samsung Galaxy S23 Lavender 128 Good - Refurbished - Unlocked discount | eBay Samsung Galaxy S23 Lavender 128 Good - Refurbished - Unlocked","96","/merchant/ebay/","/compare/samsung-galaxy-s23/","/collections/refurbished-electronics/ | /collections/unlocked-smartphones/ | /collections/samsung-galaxy/"
"ebay-item-354393181000-623805413801","https://dealdesk.fyi/deals/ebay-item-354393181000-623805413801/","false","Apple iPhone 12 Pro A2341 128GB Unlocked… deal: $263.96 | DealDesk","Apple iPhone 12 Pro A2341 128GB Unlocked Very Good Condition deal","Apple iPhone 12 Pro A2341 128GB Unlocked Very Good Condition price | Apple iPhone 12 Pro A2341 128GB Unlocked Very Good Condition discount | eBay Apple iPhone 12 Pro A2341 128GB Unlocked Very Good Condition","86","/merchant/ebay/","","/collections/refurbished-electronics/ | /collections/unlocked-smartphones/"
"ebay-item-136874754558","https://dealdesk.fyi/deals/ebay-item-136874754558/","false","JBL Link 300 Wi-Fi Bluetooth Voice-Active… deal: $66.50 | DealDesk","JBL Link 300 Wi-Fi Bluetooth Voice-Active Speaker, White - Certified Refurbished deal","JBL Link 300 Wi-Fi Bluetooth Voice-Active Speaker, White - Certified Refurbished price | JBL Link 300 Wi-Fi Bluetooth Voice-Active Speaker, White - Certified Refurbished discount | eBay JBL Link 300 Wi-Fi Bluetooth Voice-Active Speaker, White - Certified Refurbished","90","/merchant/ebay/","","/collections/refurbished-electronics/"
"ebay-item-145829369846-444910334069","https://dealdesk.fyi/deals/ebay-item-145829369846-444910334069/","false","Apple iPhone 15 Fully Unlocked 6.1in -… deal: $375.00 | DealDesk","Apple iPhone 15 Fully Unlocked 6.1in - 128GB - eSIM -Good deal","Apple iPhone 15 Fully Unlocked 6.1in - 128GB - eSIM -Good price | Apple iPhone 15 Fully Unlocked 6.1in - 128GB - eSIM -Good discount | eBay Apple iPhone 15 Fully Unlocked 6.1in - 128GB - eSIM -Good","100","/merchant/ebay/","/compare/apple-iphone-15/","/collections/refurbished-electronics/ | /collections/unlocked-smartphones/"
"ebay-item-366347568583","https://dealdesk.fyi/deals/ebay-item-366347568583/","false","Lenovo Thinkpad T14 Gen 1 14"" 16GB 512GB,… deal: $240.00 | DealDesk","Lenovo Thinkpad T14 Gen 1 14"" 16GB 512GB, Black deal","Lenovo Thinkpad T14 Gen 1 14"" 16GB 512GB, Black price | Lenovo Thinkpad T14 Gen 1 14"" 16GB 512GB, Black discount | eBay Lenovo Thinkpad T14 Gen 1 14"" 16GB 512GB, Black","96","/merchant/ebay/","/compare/lenovo-thinkpad-t14/","/collections/refurbished-electronics/ | /collections/refurbished-laptops/ | /collections/lenovo-thinkpad/"
"ebay-item-256413667885-556528799834","https://dealdesk.fyi/deals/ebay-item-256413667885-556528799834/","true","Samsung Galaxy S23 Ultra 512GB S918U… deal: $390.99 | DealDesk","Samsung Galaxy S23 Ultra 512GB S918U Unlocked - Good deal","Samsung Galaxy S23 Ultra 512GB S918U Unlocked - Good price | Samsung Galaxy S23 Ultra 512GB S918U Unlocked - Good discount | eBay Samsung Galaxy S23 Ultra 512GB S918U Unlocked - Good","100","/merchant/ebay/","/compare/samsung-galaxy-s23-ultra/","/collections/refurbished-electronics/ | /collections/unlocked-smartphones/ | /collections/samsung-galaxy/"
"ebay-item-276151052436","https://dealdesk.fyi/deals/ebay-item-276151052436/","false","Acer Predator XB273U 27""Gaming Monitor… deal: $313.49 | DealDesk","Acer Predator XB273U 27""Gaming Monitor 360Hz 2560x1440 NVIDIA G-Sync Refurbished deal","Acer Predator XB273U 27""Gaming Monitor 360Hz 2560x1440 NVIDIA G-Sync Refurbished price | Acer Predator XB273U 27""Gaming Monitor 360Hz 2560x1440 NVIDIA G-Sync Refurbished discount | eBay Acer Predator XB273U 27""Gaming Monitor 360Hz 2560x1440 NVIDIA G-Sync Refurbished","90","/merchant/ebay/","","/collections/refurbished-electronics/ | /collections/computer-monitors/"
"ebay-item-127706712770","https://dealdesk.fyi/deals/ebay-item-127706712770/","false","Apple iPhone 12 A2172 64GB Red Unlocked… deal: $223.50 | DealDesk","Apple iPhone 12 A2172 64GB Red Unlocked Excellent Condition deal","Apple iPhone 12 A2172 64GB Red Unlocked Excellent Condition price | Apple iPhone 12 A2172 64GB Red Unlocked Excellent Condition discount | eBay Apple iPhone 12 A2172 64GB Red Unlocked Excellent Condition","90","/merchant/ebay/","","/collections/refurbished-electronics/ | /collections/unlocked-smartphones/"
"ebay-item-306385527233","https://dealdesk.fyi/deals/ebay-item-306385527233/","true","DJI FPV Drone Aircraft and Camera… deal: $382.80 | DealDesk","DJI FPV Drone Aircraft and Camera only-Certified Refurbished deal","DJI FPV Drone Aircraft and Camera only-Certified Refurbished price | DJI FPV Drone Aircraft and Camera only-Certified Refurbished discount | eBay DJI FPV Drone Aircraft and Camera only-Certified Refurbished","90","/merchant/ebay/","","/collections/refurbished-electronics/ | /collections/dji-drones/"
"ebay-item-257347876400-558021262809","https://dealdesk.fyi/deals/ebay-item-257347876400-558021262809/","false","Samsung Galaxy Z Flip6 256GB F741U Unlocked… deal: $323.99 | DealDesk","Samsung Galaxy Z Flip6 256GB F741U Unlocked - Good deal","Samsung Galaxy Z Flip6 256GB F741U Unlocked - Good price | Samsung Galaxy Z Flip6 256GB F741U Unlocked - Good discount | eBay Samsung Galaxy Z Flip6 256GB F741U Unlocked - Good","86","/merchant/ebay/","","/collections/refurbished-electronics/ | /collections/unlocked-smartphones/ | /collections/samsung-galaxy/"
"ebay-item-256484189096-556659162343","https://dealdesk.fyi/deals/ebay-item-256484189096-556659162343/","false","Samsung Galaxy S23 FE 128GB S711U Unlocked… deal: $190.99 | DealDesk","Samsung Galaxy S23 FE 128GB S711U Unlocked - Good deal","Samsung Galaxy S23 FE 128GB S711U Unlocked - Good price | Samsung Galaxy S23 FE 128GB S711U Unlocked - Good discount | eBay Samsung Galaxy S23 FE 128GB S711U Unlocked - Good","100","/merchant/ebay/","/compare/samsung-galaxy-s23/","/collections/refurbished-electronics/ | /collections/unlocked-smartphones/ | /collections/samsung-galaxy/"
